node,is_gam,is_boundary,error_rate
SAN JOSE|ASERRI|LEGUA,True,True,0.0
SAN JOSE|ASERRI|MONTERREY,True,True,0.1875
SAN JOSE|ASERRI|SALITRILLOS,True,False,1.0
SAN JOSE|MORA|COLON,True,False,0.0
SAN JOSE|MORA|GUAYABO,True,True,1.0
SAN JOSE|MORA|TABARCIA,True,True,0.625
SAN JOSE|MORA|PIEDRAS NEGRAS,True,True,1.0
SAN JOSE|MORA|PICAGRES,True,True,0.875
SAN JOSE|MORA|JARIS,True,True,0.0
SAN JOSE|MORA|QUITIRRISI,True,False,1.0
SAN JOSE|GOICOECHEA|GUADALUPE,True,False,0.0
SAN JOSE|GOICOECHEA|SAN FRANCISCO,True,False,0.125
SAN JOSE|GOICOECHEA|CALLE BLANCOS,True,False,0.0625
SAN JOSE|GOICOECHEA|MATA DE PLATANO,True,False,0.0
SAN JOSE|GOICOECHEA|IPIS,True,False,0.0
SAN JOSE|GOICOECHEA|RANCHO REDONDO,True,False,1.0
SAN JOSE|GOICOECHEA|PURRAL,True,False,1.0
SAN JOSE|SANTA ANA|SANTA ANA,True,False,0.0625
SAN JOSE|SANTA ANA|SALITRAL,True,False,0.0
SAN JOSE|SANTA ANA|POZOS,True,False,0.0
SAN JOSE|SANTA ANA|URUCA,True,False,0.0
SAN JOSE|SANTA ANA|PIEDADES,True,False,0.0
SAN JOSE|SANTA ANA|BRASIL,True,False,0.0
SAN JOSE|ALAJUELITA|ALAJUELITA,True,False,0.9375
SAN JOSE|ALAJUELITA|SAN JOSECITO,True,False,1.0
SAN JOSE|ALAJUELITA|SAN ANTONIO,True,True,1.0
SAN JOSE|ALAJUELITA|CONCEPCION,True,False,1.0
SAN JOSE|ALAJUELITA|SAN FELIPE,True,False,0.9375
SAN JOSE|VAZQUEZ DE CORONADO|SAN ISIDRO,True,False,0.0
SAN JOSE|VAZQUEZ DE CORONADO|SAN RAFAEL,True,False,0.0
SAN JOSE|VAZQUEZ DE CORONADO|DULCE NOMBRE DE JESUS,True,True,0.0
SAN JOSE|VAZQUEZ DE CORONADO|PATALILLO,True,False,0.0
SAN JOSE|VAZQUEZ DE CORONADO|CASCAJAL,True,False,0.0
SAN JOSE|ACOSTA|SAN IGNACIO,False,True,0.9375
SAN JOSE|ACOSTA|GUAITIL,False,True,0.0
SAN JOSE|ACOSTA|PALMICHAL,False,True,0.25
SAN JOSE|ACOSTA|CANGREJAL,False,True,0.0
SAN JOSE|ACOSTA|SABANILLAS,False,True,0.0
SAN JOSE|TIBAS|SAN JUAN,True,False,0.0625
SAN JOSE|TIBAS|CINCO ESQUINAS,True,False,1.0
SAN JOSE|TIBAS|ANSELMO LLORENTE,True,False,0.0
SAN JOSE|TIBAS|LEON XIII,True,False,1.0
SAN JOSE|TIBAS|COLIMA,True,False,0.0625
SAN JOSE|MORAVIA|SAN VICENTE,True,False,0.0
SAN JOSE|MORAVIA|SAN JERONIMO,True,False,0.0
SAN JOSE|MORAVIA|LA TRINIDAD,True,False,0.0
SAN JOSE|MONTES DE OCA|SAN PEDRO,True,False,0.0625
SAN JOSE|MONTES DE OCA|SABANILLA,True,False,0.0
SAN JOSE|MONTES DE OCA|MERCEDES,True,False,0.0
SAN JOSE|MONTES DE OCA|SAN RAFAEL,True,False,0.0
SAN JOSE|TURRUBARES|SAN PABLO,False,True,0.0
SAN JOSE|TURRUBARES|SAN PEDRO,False,False,1.0
SAN JOSE|TURRUBARES|SAN JUAN DE MATA,False,False,0.0
SAN JOSE|TURRUBARES|SAN LUIS,False,False,0.0
SAN JOSE|TURRUBARES|CARARA,False,False,0.0
SAN JOSE|DOTA|SANTA MARIA,False,False,1.0
SAN JOSE|DOTA|JARDIN,False,True,1.0
SAN JOSE|DOTA|COPEY,False,True,1.0
SAN JOSE|CURRIDABAT|CURRIDABAT,True,False,0.0
SAN JOSE|CURRIDABAT|GRANADILLA,True,False,0.0625
SAN JOSE|CURRIDABAT|SANCHEZ,True,False,0.0
SAN JOSE|CURRIDABAT|TIRRASES,True,False,1.0
SAN JOSE|PEREZ ZELEDON|SAN ISIDRO DE EL GENERAL,False,False,0.0
SAN JOSE|PEREZ ZELEDON|EL GENERAL,False,False,0.0
SAN JOSE|PEREZ ZELEDON|DANIEL FLORES,False,False,0.0
SAN JOSE|PEREZ ZELEDON|RIVAS,False,True,0.0
SAN JOSE|PEREZ ZELEDON|SAN PEDRO,False,False,0.0
SAN JOSE|PEREZ ZELEDON|PLATANARES,False,False,0.0
SAN JOSE|PEREZ ZELEDON|PEJIBAYE,False,False,0.0
SAN JOSE|PEREZ ZELEDON|CAJON,False,False,0.0
SAN JOSE|PEREZ ZELEDON|BARU,False,False,0.0
SAN JOSE|PEREZ ZELEDON|RIO NUEVO,False,False,0.0
SAN JOSE|PEREZ ZELEDON|PARAMO,False,True,0.0
SAN JOSE|PEREZ ZELEDON|LA AMISTAD,False,False,0.0
SAN JOSE|LEON CORTES CASTRO|SAN PABLO,False,False,1.0
SAN JOSE|LEON CORTES CASTRO|SAN ANDRES,False,True,1.0
SAN JOSE|LEON CORTES CASTRO|LLANO BONITO,False,True,1.0
SAN JOSE|LEON CORTES CASTRO|SAN ISIDRO,False,False,1.0
SAN JOSE|LEON CORTES CASTRO|SANTA CRUZ,False,True,1.0
SAN JOSE|LEON CORTES CASTRO|SAN ANTONIO,False,True,1.0
ALAJUELA|CENTRAL|ALAJUELA,True,False,1.0
ALAJUELA|CENTRAL|SAN JOSE,True,False,1.0
ALAJUELA|CENTRAL|CARRIZAL,True,False,1.0
ALAJUELA|CENTRAL|SAN ANTONIO,True,False,1.0
ALAJUELA|CENTRAL|GUACIMA,True,False,1.0
ALAJUELA|CENTRAL|SAN ISIDRO,True,False,1.0
ALAJUELA|CENTRAL|SABANILLA,True,False,1.0
ALAJUELA|CENTRAL|SAN RAFAEL,True,False,1.0
ALAJUELA|CENTRAL|RIO SEGUNDO,True,False,1.0
ALAJUELA|CENTRAL|DESAMPARADOS,True,False,1.0
ALAJUELA|CENTRAL|TURRUCARES,True,False,1.0
ALAJUELA|CENTRAL|TAMBOR,True,True,1.0
ALAJUELA|CENTRAL|GARITA,True,True,1.0
ALAJUELA|CENTRAL|SARAPIQUI,True,True,0.0625
ALAJUELA|SAN RAMON|SAN RAMON,False,False,1.0
ALAJUELA|SAN RAMON|SANTIAGO,False,False,0.0
ALAJUELA|SAN RAMON|SAN JUAN,False,False,0.0
ALAJUELA|SAN RAMON|PIEDADES NORTE,False,False,0.0
ALAJUELA|SAN RAMON|PIEDADES SUR,False,False,0.0
ALAJUELA|SAN RAMON|SAN RAFAEL,False,True,0.0
ALAJUELA|SAN RAMON|SAN ISIDRO,False,False,0.0
ALAJUELA|SAN RAMON|ANGELES,False,False,0.0
ALAJUELA|SAN RAMON|ALFARO,False,False,0.0625
ALAJUELA|SAN RAMON|VOLIO,False,False,0.0
ALAJUELA|SAN RAMON|CONCEPCION,False,False,0.0625
ALAJUELA|SAN RAMON|ZAPOTAL,False,False,0.0
ALAJUELA|SAN RAMON|PEÑAS BLANCAS,False,False,0.0
ALAJUELA|SAN RAMON|SAN LORENZO,False,False,0.0
ALAJUELA|GRECIA|GRECIA,False,False,0.0
ALAJUELA|GRECIA|SAN ISIDRO,False,True,0.0
ALAJUELA|GRECIA|SAN JOSE,False,True,0.125
ALAJUELA|GRECIA|SAN ROQUE,False,False,0.0
ALAJUELA|GRECIA|TACARES,False,True,0.0
ALAJUELA|GRECIA|PUENTE DE PIEDRA,False,True,0.0
ALAJUELA|GRECIA|BOLIVAR,False,False,0.0
ALAJUELA|SAN MATEO|SAN MATEO,False,False,0.0
ALAJUELA|SAN MATEO|DESMONTE,False,True,0.0
ALAJUELA|SAN MATEO|JESUS MARIA,False,False,0.0
ALAJUELA|SAN MATEO|LABRADOR,False,False,0.0
ALAJUELA|ATENAS|ATENAS,True,True,0.0
ALAJUELA|ATENAS|JESUS,True,True,0.0
ALAJUELA|ATENAS|MERCEDES,True,False,1.0
ALAJUELA|ATENAS|SAN ISIDRO,True,True,1.0
ALAJUELA|ATENAS|CONCEPCION,True,False,1.0
ALAJUELA|ATENAS|SAN JOSE,True,True,0.9375
ALAJUELA|ATENAS|SANTA EULALIA,True,True,0.9375
ALAJUELA|ATENAS|ESCOBAL,True,True,1.0
ALAJUELA|NARANJO|NARANJO,False,False,0.0
ALAJUELA|NARANJO|SAN MIGUEL,False,False,0.0
ALAJUELA|NARANJO|SAN JOSE,False,False,0.0
ALAJUELA|NARANJO|CIRRI SUR,False,False,0.0
ALAJUELA|NARANJO|SAN JERONIMO,False,False,0.0
ALAJUELA|NARANJO|SAN JUAN,False,False,0.0
ALAJUELA|NARANJO|EL ROSARIO,False,True,0.0
ALAJUELA|NARANJO|PALMITOS,False,False,0.0
ALAJUELA|PALMARES|PALMARES,False,False,0.875
ALAJUELA|PALMARES|ZARAGOZA,False,False,0.0
ALAJUELA|PALMARES|BUENOS AIRES,False,False,0.0625
ALAJUELA|PALMARES|SANTIAGO,False,True,0.0
ALAJUELA|PALMARES|CANDELARIA,False,True,0.125
ALAJUELA|PALMARES|ESQUIPULAS,False,False,0.0
ALAJUELA|PALMARES|LA GRANJA,False,False,0.875
ALAJUELA|POAS|SAN PEDRO,True,True,1.0
ALAJUELA|POAS|SAN JUAN,True,True,1.0
ALAJUELA|POAS|SAN RAFAEL,True,True,0.625
ALAJUELA|POAS|CARRILLOS,True,True,1.0
ALAJUELA|POAS|SABANA REDONDA,True,False,1.0
ALAJUELA|OROTINA|OROTINA,False,False,0.0
ALAJUELA|OROTINA|EL MASTATE,False,False,0.0625
ALAJUELA|OROTINA|HACIENDA VIEJA,False,True,0.0
ALAJUELA|OROTINA|COYOLAR,False,False,0.0
ALAJUELA|OROTINA|LA CEIBA,False,False,0.0
ALAJUELA|SAN CARLOS|QUESADA,False,False,0.0
ALAJUELA|SAN CARLOS|FLORENCIA,False,False,0.0
ALAJUELA|SAN CARLOS|BUENAVISTA,False,False,0.0
ALAJUELA|SAN CARLOS|AGUAS ZARCAS,False,False,0.0
ALAJUELA|SAN CARLOS|VENECIA,False,False,0.0
ALAJUELA|SAN CARLOS|PITAL,False,False,0.0
ALAJUELA|SAN CARLOS|LA FORTUNA,False,False,0.0
ALAJUELA|SAN CARLOS|LA TIGRA,False,False,0.0
ALAJUELA|SAN CARLOS|LA PALMERA,False,False,0.0
ALAJUELA|SAN CARLOS|VENADO,False,False,0.0
ALAJUELA|SAN CARLOS|CUTRIS,False,False,0.0
ALAJUELA|SAN CARLOS|MONTERREY,False,False,0.0
ALAJUELA|SAN CARLOS|POCOSOL,False,False,0.0
ALAJUELA|ZARCERO|ZARCERO,False,False,1.0
ALAJUELA|ZARCERO|LAGUNA,False,False,1.0
ALAJUELA|ZARCERO|TAPESCO,False,False,1.0
ALAJUELA|ZARCERO|GUADALUPE,False,False,0.0
ALAJUELA|ZARCERO|PALMIRA,False,False,1.0
ALAJUELA|ZARCERO|ZAPOTE,False,False,1.0
ALAJUELA|ZARCERO|BRISAS,False,False,1.0
ALAJUELA|SARCHI|SARCHI NORTE,False,False,0.0
ALAJUELA|SARCHI|SARCHI SUR,False,False,0.0
ALAJUELA|SARCHI|TORO AMARILLO,False,True,0.0
ALAJUELA|SARCHI|SAN PEDRO,False,False,0.0
ALAJUELA|SARCHI|RODRIGUEZ,False,False,0.0
ALAJUELA|UPALA|UPALA,False,False,0.0
ALAJUELA|UPALA|AGUAS CLARAS,False,False,0.0
ALAJUELA|UPALA|SAN JOSE O PIZOTE,False,False,0.0
ALAJUELA|UPALA|BIJAGUA,False,False,0.0
ALAJUELA|UPALA|DELICIAS,False,False,0.0
ALAJUELA|UPALA|DOS RIOS,False,False,0.0
ALAJUELA|UPALA|YOLILLAL,False,False,0.0
ALAJUELA|UPALA|CANALETE,False,False,0.0
ALAJUELA|LOS CHILES|LOS CHILES,False,False,0.0
ALAJUELA|LOS CHILES|CAÑO NEGRO,False,False,0.0
ALAJUELA|LOS CHILES|EL AMPARO,False,False,0.0
ALAJUELA|LOS CHILES|SAN JORGE,False,False,0.0
ALAJUELA|GUATUSO|SAN RAFAEL,False,False,0.0
ALAJUELA|GUATUSO|BUENAVISTA,False,False,0.0
ALAJUELA|GUATUSO|COTE,False,False,0.0
ALAJUELA|GUATUSO|KATIRA,False,False,0.0
ALAJUELA|RIO CUARTO|RIO CUARTO,False,True,0.0
ALAJUELA|RIO CUARTO|SANTA RITA,False,True,0.0
ALAJUELA|RIO CUARTO|SANTA ISABEL,False,False,0.0
CARTAGO|CENTRAL|ORIENTAL,True,False,0.0
CARTAGO|CENTRAL|OCCIDENTAL,True,False,0.0625
CARTAGO|CENTRAL|CARMEN,True,False,0.0
CARTAGO|CENTRAL|SAN NICOLAS,True,False,0.0
CARTAGO|CENTRAL|AGUACALIENTE O SAN FRANCISCO,True,True,0.125
CARTAGO|CENTRAL|GUADALUPE O ARENILLA,True,False,0.0
CARTAGO|CENTRAL|CORRALILLO,True,False,0.0
CARTAGO|CENTRAL|TIERRA BLANCA,True,False,0.0
CARTAGO|CENTRAL|DULCE NOMBRE,True,True,0.125
CARTAGO|CENTRAL|LLANO GRANDE,True,False,0.0
CARTAGO|CENTRAL|QUEBRADILLA,True,False,0.0
CARTAGO|PARAISO|PARAISO,True,False,0.0
CARTAGO|PARAISO|SANTIAGO,True,True,0.0625
CARTAGO|PARAISO|OROSI,True,True,0.1875
CARTAGO|PARAISO|CACHI,True,True,0.0625
CARTAGO|PARAISO|LLANOS DE SANTA LUCIA,True,False,1.0
CARTAGO|PARAISO|BIRRISITO,True,False,0.0
CARTAGO|LA UNION|TRES RIOS,True,False,0.1875
CARTAGO|LA UNION|SAN DIEGO,True,False,0.0
CARTAGO|LA UNION|SAN JUAN,True,False,0.0
CARTAGO|LA UNION|SAN RAFAEL,True,False,0.0
CARTAGO|LA UNION|CONCEPCION,True,False,0.0
CARTAGO|LA UNION|DULCE NOMBRE,True,False,0.0
CARTAGO|LA UNION|SAN RAMON,True,False,0.0
CARTAGO|LA UNION|RIO AZUL,True,False,1.0
CARTAGO|JIMENEZ|JUAN VIÑAS,False,True,0.9375
CARTAGO|JIMENEZ|TUCURRIQUE,False,True,0.0625
CARTAGO|JIMENEZ|LA VICTORIA,False,True,0.9375
CARTAGO|TURRIALBA|TURRIALBA,False,False,0.9375
CARTAGO|TURRIALBA|LA SUIZA,False,True,0.9375
CARTAGO|TURRIALBA|PERALTA,False,False,0.1875
CARTAGO|TURRIALBA|SANTA CRUZ,False,True,0.9375
CARTAGO|TURRIALBA|SANTA TERESITA,False,False,0.0625
CARTAGO|TURRIALBA|PAVONES,False,False,0.0625
CARTAGO|TURRIALBA|TUIS,False,False,0.0625
CARTAGO|TURRIALBA|TAYUTIC,False,False,0.9375
CARTAGO|TURRIALBA|SANTA ROSA,False,True,0.9375
CARTAGO|TURRIALBA|TRES EQUIS,False,False,0.0625
CARTAGO|TURRIALBA|LA ISABEL,False,False,0.0625
CARTAGO|TURRIALBA|CHIRRIPO,False,True,0.0625
CARTAGO|ALVARADO|PACAYAS,True,False,0.0
CARTAGO|ALVARADO|CERVANTES,True,False,0.0
CARTAGO|ALVARADO|CAPELLADES,True,True,0.3125
CARTAGO|OREAMUNO|SAN RAFAEL,True,False,0.0
CARTAGO|OREAMUNO|COT,True,False,0.0
CARTAGO|OREAMUNO|POTRERO CERRADO,True,False,0.0
CARTAGO|OREAMUNO|CIPRESES,True,False,0.0
CARTAGO|OREAMUNO|SANTA ROSA,True,True,0.0
CARTAGO|EL GUARCO|EL TEJAR,True,False,0.0625
CARTAGO|EL GUARCO|SAN ISIDRO,True,True,0.125
CARTAGO|EL GUARCO|TOBOSI,True,False,0.0
CARTAGO|EL GUARCO|PATIO DE AGUA,True,False,0.0
HEREDIA|CENTRAL|HEREDIA,True,False,0.0
HEREDIA|CENTRAL|MERCEDES,True,False,0.0
HEREDIA|CENTRAL|SAN FRANCISCO,True,False,0.0
HEREDIA|CENTRAL|ULLOA,True,False,0.0
HEREDIA|CENTRAL|VARABLANCA,True,True,0.1875
HEREDIA|BARVA|BARVA,True,False,0.1875
HEREDIA|BARVA|SAN PEDRO,True,False,0.0
HEREDIA|BARVA|SAN PABLO,True,False,0.0
HEREDIA|BARVA|SAN ROQUE,True,False,0.0
HEREDIA|BARVA|SANTA LUCIA,True,False,0.0625
HEREDIA|BARVA|SAN JOSE DE LA MONTAÑA,True,False,0.0
HEREDIA|BARVA|PUENTE SALAS,True,False,1.0
HEREDIA|SANTO DOMINGO|SANTO DOMINGO,True,False,0.0
HEREDIA|SANTO DOMINGO|SAN VICENTE,True,False,0.0
HEREDIA|SANTO DOMINGO|SAN MIGUEL,True,False,0.0
HEREDIA|SANTO DOMINGO|PARACITO,True,False,0.875
HEREDIA|SANTO DOMINGO|SANTO TOMAS,True,False,0.0
HEREDIA|SANTO DOMINGO|SANTA ROSA,True,False,0.0
HEREDIA|SANTO DOMINGO|TURES,True,False,0.0
HEREDIA|SANTO DOMINGO|PARA,True,False,0.0
HEREDIA|SANTA BARBARA|SANTA BARBARA,True,False,0.9375
HEREDIA|SANTA BARBARA|SAN PEDRO,True,False,1.0
HEREDIA|SANTA BARBARA|SAN JUAN,True,False,1.0
HEREDIA|SANTA BARBARA|JESUS,True,False,1.0
HEREDIA|SANTA BARBARA|SANTO DOMINGO,True,False,0.0
HEREDIA|SANTA BARBARA|PURABA,True,False,1.0
HEREDIA|SAN RAFAEL|SAN RAFAEL,True,False,0.1875
HEREDIA|SAN RAFAEL|SAN JOSECITO,True,False,0.125
HEREDIA|SAN RAFAEL|SANTIAGO,True,False,0.0625
HEREDIA|SAN RAFAEL|CONCEPCION,True,False,0.0
HEREDIA|SAN ISIDRO|SAN ISIDRO,True,False,0.0
HEREDIA|SAN ISIDRO|SAN JOSE,True,False,0.0
HEREDIA|SAN ISIDRO|CONCEPCION,True,False,0.0625
HEREDIA|SAN ISIDRO|SAN FRANCISCO,True,False,0.0
HEREDIA|BELEN|SAN ANTONIO,True,False,0.0
HEREDIA|BELEN|LA RIBERA,True,False,0.0625
HEREDIA|BELEN|LA ASUNCION,True,False,0.0
HEREDIA|FLORES|SAN JOAQUIN,True,False,0.0
HEREDIA|FLORES|BARRANTES,True,False,0.0
HEREDIA|FLORES|LLORENTE,True,False,0.0625
HEREDIA|SAN PABLO|SAN PABLO,True,False,0.0
HEREDIA|SAN PABLO|RINCON DE SABANILLA,True,False,0.0625
HEREDIA|SARAPIQUI|PUERTO VIEJO,False,False,0.0625
HEREDIA|SARAPIQUI|LA VIRGEN,False,True,0.0625
HEREDIA|SARAPIQUI|LAS HORQUETAS,False,True,0.0625
HEREDIA|SARAPIQUI|LLANURAS DEL GASPAR,False,False,0.0625
HEREDIA|SARAPIQUI|CUREÑA,False,False,0.0625
GUANACASTE|LIBERIA|LIBERIA,False,False,0.0
GUANACASTE|LIBERIA|CAÑAS DULCES,False,False,0.0
GUANACASTE|LIBERIA|MAYORGA,False,False,0.0
GUANACASTE|LIBERIA|NACASCOLO,False,False,0.0
GUANACASTE|LIBERIA|CURUBANDE,False,False,0.0
GUANACASTE|NICOYA|NICOYA,False,False,0.0
GUANACASTE|NICOYA|MANSION,False,False,0.0
GUANACASTE|NICOYA|SAN ANTONIO,False,False,0.0
GUANACASTE|NICOYA|QUEBRADA HONDA,False,False,0.0
GUANACASTE|NICOYA|SAMARA,False,False,0.0
GUANACASTE|NICOYA|NOSARA,False,False,0.0
GUANACASTE|NICOYA|BELEN DE NOSARITA,False,False,0.0
GUANACASTE|SANTA CRUZ|SANTA CRUZ,False,False,0.0
GUANACASTE|SANTA CRUZ|BOLSON,False,False,0.0
GUANACASTE|SANTA CRUZ|VEINTISIETE DE ABRIL,False,False,0.0
GUANACASTE|SANTA CRUZ|TEMPATE,False,False,0.0
GUANACASTE|SANTA CRUZ|CARTAGENA,False,False,0.0
GUANACASTE|SANTA CRUZ|CUAJINIQUIL,False,False,0.0
GUANACASTE|SANTA CRUZ|DIRIA,False,False,0.0
GUANACASTE|SANTA CRUZ|CABO VELAS,False,False,0.0
GUANACASTE|SANTA CRUZ|TAMARINDO,False,False,0.0
GUANACASTE|BAGACES|BAGACES,False,False,0.0
GUANACASTE|BAGACES|LA FORTUNA,False,False,0.0
GUANACASTE|BAGACES|MOGOTE,False,False,0.0
GUANACASTE|BAGACES|RIO NARANJO,False,False,0.0
GUANACASTE|CARRILLO|FILADELFIA,False,False,0.0
GUANACASTE|CARRILLO|PALMIRA,False,False,0.0
GUANACASTE|CARRILLO|SARDINAL,False,False,0.0
GUANACASTE|CARRILLO|BELEN,False,False,0.0
GUANACASTE|CAÑAS|CAÑAS,False,False,0.0
GUANACASTE|CAÑAS|PALMIRA,False,False,0.0
GUANACASTE|CAÑAS|SAN MIGUEL,False,False,0.0
GUANACASTE|CAÑAS|BEBEDERO,False,False,0.0
GUANACASTE|CAÑAS|POROZAL,False,False,0.0
GUANACASTE|ABANGARES|LAS JUNTAS,False,False,0.0
GUANACASTE|ABANGARES|SIERRA,False,False,0.0
GUANACASTE|ABANGARES|SAN JUAN,False,False,0.0
GUANACASTE|ABANGARES|COLORADO,False,False,0.0
GUANACASTE|TILARAN|TILARAN,False,False,0.0
GUANACASTE|TILARAN|QUEBRADA GRANDE,False,False,0.0
GUANACASTE|TILARAN|TRONADORA,False,False,0.0
GUANACASTE|TILARAN|SANTA ROSA,False,False,0.0
GUANACASTE|TILARAN|LIBANO,False,False,0.0
GUANACASTE|TILARAN|TIERRAS MORENAS,False,False,0.0
GUANACASTE|TILARAN|ARENAL,False,False,0.0
GUANACASTE|TILARAN|CABECERAS,False,False,0.0
GUANACASTE|NANDAYURE|CARMONA,False,False,0.0
GUANACASTE|NANDAYURE|SANTA RITA,False,False,0.0
GUANACASTE|NANDAYURE|ZAPOTAL,False,False,0.0
GUANACASTE|NANDAYURE|SAN PABLO,False,False,0.0
GUANACASTE|NANDAYURE|PORVENIR,False,False,0.0
GUANACASTE|NANDAYURE|BEJUCO,False,False,0.0
GUANACASTE|LA CRUZ|LA CRUZ,False,False,0.0
GUANACASTE|LA CRUZ|SANTA CECILIA,False,False,0.0
GUANACASTE|LA CRUZ|LA GARITA,False,False,0.0
GUANACASTE|LA CRUZ|SANTA ELENA,False,False,0.0
GUANACASTE|HOJANCHA|HOJANCHA,False,False,0.0
GUANACASTE|HOJANCHA|MONTE ROMO,False,False,0.0
GUANACASTE|HOJANCHA|PUERTO CARRILLO,False,False,0.0
GUANACASTE|HOJANCHA|HUACAS,False,False,1.0
GUANACASTE|HOJANCHA|MATAMBU,False,False,0.0
PUNTARENAS|CENTRAL|PUNTARENAS,False,False,0.0
PUNTARENAS|CENTRAL|PITAHAYA,False,False,0.0
PUNTARENAS|CENTRAL|CHOMES,False,False,0.0
PUNTARENAS|CENTRAL|LEPANTO,False,False,0.0
PUNTARENAS|CENTRAL|PAQUERA,False,False,0.0
PUNTARENAS|CENTRAL|MANZANILLO,False,False,0.0
PUNTARENAS|CENTRAL|GUACIMAL,False,False,0.0
PUNTARENAS|CENTRAL|BARRANCA,False,False,0.0
PUNTARENAS|CENTRAL|COBANO,False,False,0.0
PUNTARENAS|CENTRAL|CHACARITA,False,False,0.0
PUNTARENAS|CENTRAL|ACAPULCO,False,False,0.0
PUNTARENAS|CENTRAL|EL ROBLE,False,False,0.0
PUNTARENAS|CENTRAL|ARANCIBIA,False,False,0.0
PUNTARENAS|ESPARZA|ESPIRITU SANTO,False,False,0.0
PUNTARENAS|ESPARZA|SAN JUAN GRANDE,False,False,0.0
PUNTARENAS|ESPARZA|MACACONA,False,False,0.0
PUNTARENAS|ESPARZA|SAN RAFAEL,False,False,0.0
PUNTARENAS|ESPARZA|SAN JERONIMO,False,False,0.0
PUNTARENAS|ESPARZA|CALDERA,False,False,0.0
PUNTARENAS|BUENOS AIRES|BUENOS AIRES,False,False,0.0625
PUNTARENAS|BUENOS AIRES|VOLCAN,False,False,0.0625
PUNTARENAS|BUENOS AIRES|POTRERO GRANDE,False,False,0.0625
PUNTARENAS|BUENOS AIRES|BORUCA,False,False,0.0625
PUNTARENAS|BUENOS AIRES|PILAS,False,False,0.0625
PUNTARENAS|BUENOS AIRES|COLINAS,False,False,0.0625
PUNTARENAS|BUENOS AIRES|CHANGUENA,False,False,0.0625
PUNTARENAS|BUENOS AIRES|BIOLLEY,False,False,0.0625
PUNTARENAS|BUENOS AIRES|BRUNKA,False,False,0.0625
PUNTARENAS|MONTES DE ORO|MIRAMAR,False,False,0.0
PUNTARENAS|MONTES DE ORO|LA UNION,False,False,0.0
PUNTARENAS|MONTES DE ORO|SAN ISIDRO,False,False,0.0
PUNTARENAS|OSA|PUERTO CORTES,False,False,0.0625
PUNTARENAS|OSA|PALMAR,False,False,0.0625
PUNTARENAS|OSA|SIERPE,False,False,0.0625
